index,appId,image,title,current,currentPeak,allTimePeak,currentPrice,lowerPrice,description,exact,mainStory,portrait
1298.,654890,https://cdn.cloudflare.steamstatic.com/steam/apps/654890/capsule_sm_120.jpg?t=1650832033,Grand Tactician: The Civil War (1861-1865),170,223,739,CLP$ 16900,CLP$ 14365,"Take command of the Union or the Confederacy. Prepare your nation for war, recruit and organize great armies and fleets under legendary commanders like Grant, Lee, Jackson or Farragut, plan cunning maneuvers on an epic campaign map and defeat your enemies in real-time battles!",false,N/A,N/A
1299.,354290,https://cdn.cloudflare.steamstatic.com/steam/apps/354290/capsule_sm_120.jpg?t=1650518716,LoveBeat,170,285,406,N/A,N/A,LoveBeat is a free-to-play rhythm game. A lot of amazing indie songs will give you both the excitement of playing the game and the delight of listening to your favorite songs at the same time. Let’s join LoveBeat dance party where it’s full of friendly people all over the world!,false,N/A,N/A
1300.,861540,https://cdn.cloudflare.steamstatic.com/steam/apps/861540/capsule_sm_120.jpg?t=1649553743,Dicey Dungeons,169,178,"2,994",CLP$ 6400,CLP$ 1600,Fighting against fortune would be a lot easier if you weren't a walking dice.,true,21h 53m ,/games/69646_Dicey_Dungeons.jpg
1301.,544610,https://cdn.cloudflare.steamstatic.com/steam/apps/544610/capsule_sm_120.jpg?t=1648271817,Battlestar Galactica Deadlock,169,220,"1,242",CLP$ 18300,CLP$ 3660,"In Battlestar Galactica Deadlock™ you’ll take command of the Colonial Fleet in defense of the Twelve Colonies during the First Cylon War. Lead many different types of ships in this 3D tactical game. Every decision counts, your strategy will be vital – can you ensure mankind’s survival?",false,21h 53m ,/games/69721_Battlestar_Galactica_Deadlock_-_Resurrection.jpg
1302.,841370,https://cdn.cloudflare.steamstatic.com/steam/apps/841370/capsule_sm_120.jpg?t=1648597989,NBA 2K19,168,722,"29,202",N/A,CLP$ 4543,NBA 2K celebrates 20 years of redefining what sports gaming can be. NBA 2K19 continues to push limits as it brings gaming one step closer to real-life basketball excitement and culture.,false,21h 53m ,/games/69721_Battlestar_Galactica_Deadlock_-_Resurrection.jpg
1303.,567630,https://cdn.cloudflare.steamstatic.com/steam/apps/567630/capsule_sm_120.jpg?t=1649026244,Blood of Steel,168,549,"2,203",N/A,N/A,"Blood of Steel is an online competitive game. From Joan, Caesar, Alexander...hundreds of historical heroes all over the world. Lead them and your army of thousands soldiers to defeat your enemies on the epic battlefield. Play rank mode, siege the castle, as the king of the Steel Land, be the legend",true,56h 19m ,/games/60645_NBA_2K19.jpg
1304.,1579380,https://cdn.cloudflare.steamstatic.com/steam/apps/1579380/capsule_sm_120.jpg?t=1650885144,Shadow Tactics: Blades of the Shogun - Aiko's Choice,168,407,"1,676",CLP$ 4450 at -50%,CLP$ 4450,"Aiko's Choice is the anticipated standalone expansion to the acclaimed stealth strategy game Shadow Tactics. Set in Edo Japan, you take control of the skillful kunoichi adept Aiko and her deadly assassin friends to hunt down the ghosts of her past.",false,N/A,N/A
1305.,259680,https://cdn.cloudflare.steamstatic.com/steam/apps/259680/capsule_sm_120.jpg?t=1646785487,Tales of Maj'Eyal,168,184,867,CLP$ 4000,CLP$ 1000,"Tales of Maj’Eyal is a roguelike RPG, featuring tactical turn-based combat and advanced character building. Play as one of many unique races and classes in the lore-filled world of Eyal, exploring random dungeons, facing challenging battles, and developing characters with your own tailored mix of abilities and powers.",true,NR,/games/Tales_of_MajEyal.png
1306.,1721470,https://cdn.cloudflare.steamstatic.com/steam/apps/1721470/capsule_sm_120.jpg?t=1650672235,Poppy Playtime,167,317,"1,946",CLP$ 2400,CLP$ 2400,You must stay alive in this horror/puzzle adventure. Try to survive the vengeful toys waiting for you in the abandoned toy factory. Use your GrabPack to hack electrical circuits or nab anything from afar. Explore the mysterious facility... and don't get caught.,true,48m ,/games/99160_Poppy_Playtime.jpg
1307.,1179680,https://cdn.cloudflare.steamstatic.com/steam/apps/1179680/capsule_sm_120.jpg?t=1648502220,Wurm Online,167,200,"1,371",N/A,N/A,"A sandbox MMORPG that has pushed the boundaries on what it means to be open world and stood the test of time. Dig, mine, shape the world around you and make your lasting mark!",false,N/A,N/A
1308.,953880,https://cdn.cloudflare.steamstatic.com/steam/apps/953880/capsule_sm_120.jpg?t=1650877657,First Class Trouble,167,167,"1,271",CLP$ 2900 at -50%,CLP$ 2900,"First Class Trouble is a party game where players must work together and against each other to survive a disaster. The goal is to shut down a deadly A.I. Some players are impostors, secretly playing as human-looking killer robots intent on betraying the other players.",false,N/A,N/A
1309.,758370,https://cdn.cloudflare.steamstatic.com/steam/apps/758370/capsule_sm_120.jpg?t=1650860314,Through the Ages,167,183,747,CLP$ 6900,CLP$ 3450,Legendary board game classic from award winning designer Vlaada Chvátil,true,2h 42m ,/games/55397_Through_the_Ages.jpg
1310.,1823600,https://cdn.cloudflare.steamstatic.com/steam/apps/1823600/capsule_sm_120.jpg?t=1650917198,Power &amp; Revolution 2022 Edition,167,181,208,CLP$ 18500,CLP$ 18500,"New edition of the ultrarealistic simulator of today's world where you play as the head of state or as the opposition! Major developments: the war in the Ukraine and all of its consequences, conspiracy theories, fake news, interference by secret services, animal welfare and climate objectives.",false,N/A,N/A
1311.,1611740,https://cdn.cloudflare.steamstatic.com/steam/apps/1611740/capsule_sm_120.jpg?t=1650891631,BattleBit Remastered Playtest,166,"1,643","27,540",N/A,N/A,,false,N/A,N/A
1312.,420,https://cdn.cloudflare.steamstatic.com/steam/apps/420/capsule_sm_120.jpg?t=1649878075,Half-Life 2: Episode Two,166,224,"1,419",CLP$ 3800,CLP$ 380,"Half-Life® 2: Episode Two is the second in a trilogy of new games created by Valve that extends the award-winning and best-selling Half-Life® adventure. As Dr. Gordon Freeman, you were last seen exiting City 17 with Alyx Vance as the Citadel erupted amidst a storm of unknown proportions.",true,5h 13m ,/games/Half-Life_2_Episode_Two_title.jpg
1313.,1259440,https://cdn.cloudflare.steamstatic.com/steam/apps/1259440/capsule_sm_120.jpg?t=1650659462,Mist Legacy,166,193,"1,065",N/A,N/A,"Mist Legacy gives you a new way to experience the thrills and adventures of an MMORPG. Handcrafted by a small team of passionate developers, the game features an easy to play top-down world, turn-based combat and a skill-based progression system. Try our game for free. We hope you like it!",false,N/A,N/A
1314.,266410,https://cdn.cloudflare.steamstatic.com/steam/apps/266410/capsule_sm_120.jpg?t=1649337769,iRacing,166,223,612,CLP$ 5500,CLP$ 2750,"We are the world’s premier motorsports racing game. An iRacing membership provides entry into the newest form of motorsport: internet racing. Internet racing is a fun, easy, and inexpensive way for race fan and gamers alike to enjoy the thrill of the racetrack from the comfort of their home.",true,100h ,/games/iRacing_header.jpg
1315.,933480,https://cdn.cloudflare.steamstatic.com/steam/apps/933480/capsule_sm_120.jpg?t=1649452947,Enderal: Forgotten Stories,165,211,"5,983",N/A,N/A,"Enderal: Forgotten Stories is a total conversion mod for Skyrim that is set in its own world with its own lore and story. It offers an immersive open world, all for the player to explore, overhauled skill systems and gameplay mechanics and a dark, psychological storyline with believable characters.",true,49h 27m ,/games/65016_Enderal_Forgotten_Stories.jpg
1316.,1134710,https://cdn.cloudflare.steamstatic.com/steam/apps/1134710/capsule_sm_120.jpg?t=1650130326,NIMBY Rails,165,204,834,CLP$ 7200,CLP$ 6480,Design and run your own railroads for the real world. Solve global transportation dilemmas. Unleash your inner railway engineer and transit policy manager.,false,N/A,N/A
1317.,1874170,https://cdn.cloudflare.steamstatic.com/steam/apps/1874170/capsule_sm_120.jpg?t=1650440953,Shredders,165,193,697,CLP$ 11500,CLP$ 11500,"Break into the snowboarding event of the year in the hope of scoring a wildcard entry to an exclusive invitational. To prove you’re up to the challenge, master the art of park riding, buttering, rails and massive kickers and earn your place in the world of snowboarding.",true,3h 38m ,/games/93952_Shredders.jpg
1318.,682130,https://cdn.cloudflare.steamstatic.com/steam/apps/682130/capsule_sm_120.jpg?t=1643208712,Discord Bot Maker,165,193,397,CLP$ 5500,CLP$ 5500,"Discord Bot Maker is a powerful bot development tool for the #1 text and voice chat service for gamers: Discord. With this tool, you and your teammates can take your social experience to the next level!",false,N/A,N/A
1319.,55150,https://cdn.cloudflare.steamstatic.com/steam/apps/55150/capsule_sm_120.jpg?t=1642436723,"Warhammer 40,000: Space Marine - Anniversary Edition",164,225,"15,653",CLP$ 40000,CLP$ 3625,"In Warhammer 40,000 Space Marine you are Captain Titus, a Space Marine of the Ultramarines chapter and a seasoned veteran of countless battles.",false,N/A,N/A
1320.,930210,https://cdn.cloudflare.steamstatic.com/steam/apps/930210/capsule_sm_120.jpg?t=1650744226,HuniePop 2: Double Date,164,270,"15,388",CLP$ 7700,CLP$ 6160,"Take a trip to an exotic island paradise for a steamy new adventure in this long awaited sequel to the popular dating sim / puzzle game hybrid, HuniePop!",true,13h 56m ,/games/88167_HuniePop_2_Double_Date.jpg
1321.,865360,https://cdn.cloudflare.steamstatic.com/steam/apps/865360/capsule_sm_120.jpg?t=1647108824,We Were Here Together,164,209,"2,261",CLP$ 5700,CLP$ 2565,"As we explore these frozen wastes, misfortune strikes once again. Through the fierce blizzard, a flare lights the sky, followed by a cry for help over the radio - broken, dying... No one else can come to their rescue. Can we make it back - together?",true,6h 48m ,/games/71166_We_Were_Here_Together.jpg
1322.,976890,https://cdn.cloudflare.steamstatic.com/steam/apps/976890/capsule_sm_120.jpg?t=1650643644,Hidden Deep,164,251,"1,226",CLP$ 4150 at -50%,CLP$ 4150,"Hidden Deep is an atmospheric sci-fi action game heavily inspired by Aliens, The Thing, and Half-Life. Explore, climb, swim, scan, blast and shoot your way through dangerous missions in a huge sub oceanic mining and research facility. Fear the horrors that lurk below…",false,N/A,N/A
1323.,1433570,https://cdn.cloudflare.steamstatic.com/steam/apps/1433570/capsule_sm_120.jpg?t=1650895658,Car Detailing Simulator,164,236,"1,165",CLP$ 6900,CLP$ 6210,"Car Detailing Simulator, you get a chance to renew any car and restore its splendor at the request of demanding customers! A nice and well-groomed vehicle can be the pride of every human being! Clean, polish and marvel at your creations in this highly realistic game where every little detail counts!",false,N/A,N/A
1324.,1602010,https://cdn.cloudflare.steamstatic.com/steam/apps/1602010/capsule_sm_120.jpg?t=1650017099,Persona 4 Arena Ultimax,163,287,"7,099",CLP$ 15499,CLP$ 15499,A Persona 4 Smackdown!,true,74%,/games/21257_Persona_4_Arena_Ultimax.jpg
1325.,374040,https://cdn.cloudflare.steamstatic.com/steam/apps/374040/capsule_sm_120.jpg?t=1648598188,Portal Knights,163,292,"6,545",CLP$ 9500,CLP$ 3325,"The world of Elysia needs YOU! Join this cooperative, 3D sandbox action RPG to level up your character, craft epic weapons, conquer enemies in real-time, and build almost anything! Craft your adventure. Forge your hero. Become the ultimate Portal Knight!",true,21h 28m ,/games/35313_Portal_Knights.jpg
1326.,33350,https://cdn.cloudflare.steamstatic.com/steam/apps/33350/capsule_sm_120.jpg?t=1642494209,Anno 1404: Venice,163,193,"3,677",N/A,N/A,"Anno 1404:™ Venice is the add-on for Anno 1404, the acclaimed real-time strategy and simulation game released earlier this year. Anno 1404: Venice will combine the signature gameplay mechanics of Anno 1404 and the richness of the Venetian culture.",true,21h 47m ,/games/1360761-dawn_of_discovery_venice_large.jpg
1327.,1266840,https://cdn.cloudflare.steamstatic.com/steam/apps/1266840/capsule_sm_120.jpg?t=1650587087,The Last Stand: Aftermath,163,480,"2,942",CLP$ 9500,CLP$ 7125,"From the creators of The Last Stand: Union City and Dead Zone comes an all-new singleplayer rogue-lite action adventure. After you become infected by the zombie virus, you set out to explore the post-apocalypse and find hope for your fellow survivors. You can still make a difference. Don't give up.",true,23h 43m ,/games/87027_The_Last_Stand_Aftermath.jpg
1328.,246420,https://cdn.cloudflare.steamstatic.com/steam/apps/246420/capsule_sm_120.jpg?t=1641561312,Kingdom Rush,163,250,"2,022",CLP$ 5500,CLP$ 1100,"Get ready for an epic journey to defend your kingdom against hordes of orcs, trolls, evil wizards and other nasty fiends using a vast arsenal of towers and spells at your command!Fight on forests, mountains and wastelands, customizing your defensive strategy with different tower upgrades and specializations!",true,9h 08m ,/games/Kingdom_Rush.jpg
1329.,1432860,https://cdn.cloudflare.steamstatic.com/steam/apps/1432860/capsule_sm_120.jpg?t=1650744460,Sun Haven,163,226,"1,626",CLP$ 9500,CLP$ 9500,"Build your farm and relationships with townsfolk, or forge ahead on a quest of magic, monsters, and dragons. Level up through a skill tree in 8 person multiplayer, or adventure solo!",true,38h 48m ,/games/94589_Sun_Haven.jpg
1330.,598810,https://cdn.cloudflare.steamstatic.com/steam/apps/598810/capsule_sm_120.jpg?t=1644884987,Carcassonne: The Official Board Game,163,220,"1,050",CLP$ 4400,CLP$ 1760,"The official adaptation of the famous board game Carcassonne! A modern classic tile-placement game based on the award winning game in which the players draw and place a tile with a piece of southern French landscape on it. The player can then decide to place one of his followers, called Meeples.",true,22m ,/games/52582_Carcassonne_The_Official_Board_Game.jpg
1331.,1292690,https://cdn.cloudflare.steamstatic.com/steam/apps/1292690/capsule_sm_120.jpg?t=1650435841,Corruption of Champions II,163,217,423,CLP$ 4400,CLP$ 3520,"Corruption of Champions II is an erotic text-based adventure RPG in which you contend with an invasion of perverse demons into your home realm. Romance friends and enemies such as catgirl clerics and kitsune mages, transform your body, and try to defeat the spreading corruption - or surrender to it!",false,N/A,N/A
1332.,8190,https://cdn.cloudflare.steamstatic.com/steam/apps/8190/capsule_sm_120.jpg?t=1644579405,Just Cause 2,162,214,"7,547",CLP$ 10300,CLP$ 1030,Dive into an adrenaline-fuelled free-roaming adventure with 400 square miles of rugged terrain and hundreds of weapons and vehicles.,true,60%,/games/Just_Cause_2.jpg
1333.,1131620,https://cdn.cloudflare.steamstatic.com/steam/apps/1131620/capsule_sm_120.jpg?t=1650671014,Dominion,162,190,466,N/A,N/A,"This is a game of building a deck of cards. The deck contains your resources, victory points, and the things you can do. It starts out a small collection of Estates and Coppers, but you hope that by the end of the game it will be brimming with Gold, Provinces, and the inhabitants of your kingdom.",false,N/A,N/A
